"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00280907","40.89174","-74.39635","85.3","2018-07-14",,,"0.00","0.0","0.0",,"88","60","72",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-15",,,"0.72","0.0","0.0",,"89","69","70",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-16",,,"0.03","0.0","0.0",,"87","68","70",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-17",,,"0.00","0.0","0.0",,"91","70","74",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-18",,,"1.28","0.0","0.0",,"88","61","66",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-19",,,"0.00","0.0","0.0",,"84","56","57",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-20",,,"0.00","0.0","0.0",,"83","57","60",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-21",,,"0.00","0.0","0.0",,"86","60","62",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-22",,,"1.75","0.0","0.0",,"80","62","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-23",,,"0.26","0.0","0.0",,"83","70","74",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-24",,,"0.45","0.0","0.0",,"83","74","76",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-25",,,"1.51","0.0","0.0",,"86","72","72",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-26",,,"0.98","0.0","0.0",,"81","71","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-27",,,"0.00","0.0","0.0",,"88","67","68",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-28",,,"0.92","0.0","0.0",,"86","67","68",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-29",,,"0.00","0.0","0.0",,"85","66","66",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-30",,,"0.00","0.0","0.0",,"85","60","62",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-07-31",,,"0.00","0.0","0.0",,"78","61","68",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-01",,,"0.01","0.0","0.0",,"83","68","70",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-02",,,"0.69","0.0","0.0",,"86","69","76",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-03",,,"1.36","0.0","0.0",,"86","71","73",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-04",,,"1.99","0.0","0.0",,"87","70","70",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-05",,,"0.30","0.0","0.0",,"87","67","76",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-06",,,"0.00","0.0","0.0",,"92","71","72",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-07",,,"0.00","0.0","0.0",,"93","72","74",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-08",,,"0.40","0.0","0.0",,"91","69","72",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-09",,,"0.39","0.0","0.0",,"91","70","72",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-10",,,"0.00","0.0","0.0",,"87","65","66",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-11",,,"0.01","0.0","0.0",,"87","65","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-12",,,"3.12","0.0","0.0",,"81","68","69",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-13",,,"0.09","0.0","0.0",,"83","69","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-14",,,"0.47","0.0","0.0",,"73","68","69",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-15",,,"0.29","0.0","0.0",,"80","69","70",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-16",,,"0.00","0.0","0.0",,"88","70","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-17",,,"0.00","0.0","0.0",,"89","70","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-18",,,"1.28","0.0","0.0",,"89","70","72",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-19",,,"0.51","0.0","0.0",,"86","67","67",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-20",,,"0.04","0.0","0.0",,"72","65","65",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-21",,,"0.00","0.0","0.0",,"74","63","64",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-22",,,"0.78","0.0","0.0",,"78","64","70",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-23",,,"0.02","0.0","0.0",,"84","64","65",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-24",,,"0.00","0.0","0.0",,"76","56","56",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-25",,,"0.00","0.0","0.0",,"83","56","63",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-26",,,"0.00","0.0","0.0",,"80","60","64",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-27",,,"0.00","0.0","0.0",,"83","63","67",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-28",,,"0.00","0.0","0.0",,"89","67","77",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-29",,,"0.00","0.0","0.0",,"93","73","79",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-30",,,"0.00","0.0","0.0",,"92","75","79",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-08-31",,,"0.00","0.0","0.0",,"92","70","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-01",,,"1.28","0.0","0.0",,"72","65","66",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-02",,,"0.01","0.0","0.0",,"78","62","64",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-03",,,"0.00","0.0","0.0",,"83","64","75",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-04",,,"0.00","0.0","0.0",,"91","71","73",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-05",,,"0.00","0.0","0.0",,"91","69","70",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-06",,,"0.00","0.0","0.0",,"91","69","77",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-07",,,"0.62","0.0","0.0",,"94","71","73",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-08",,,"0.03","0.0","0.0",,"80","66","66",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-09",,,"0.11","0.0","0.0",,"67","53","53",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-10",,,"1.04","0.0","0.0",,"57","51","52",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-11",,,"0.54","0.0","0.0",,"61","52","60",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-12",,,"0.05","0.0","0.0",,"73","60","70",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-13",,,"0.17","0.0","0.0",,"76","69","69",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-14",,,"0.00","0.0","0.0",,"77","67","67",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-15",,,"0.00","0.0","0.0",,"73","63","65",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-16",,,"0.00","0.0","0.0",,"81","60","62",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-17",,,"0.00","0.0","0.0",,"86","62","62",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-18",,,"0.52","0.0","0.0",,"78","62","74",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-19",,,"0.13","0.0","0.0",,"79","64","67",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-20",,,"0.00","0.0","0.0",,"83","63","63",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-21",,,"0.00","0.0","0.0",,"70","63","65",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-22",,,"0.00","0.0","0.0",,"74","65","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-23",,,"0.00","0.0","0.0",,"71","55","57",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-24",,,"0.00","0.0","0.0",,"65","57","63",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-25",,,"0.17","0.0","0.0",,"67","52","63",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-26",,,"2.43","0.0","0.0",,"67","53","67",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-27",,,"0.09","0.0","0.0",,"81","58","58",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-28",,,"1.16","0.0","0.0",,"70","57","58",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-29",,,"0.16","0.0","0.0",,"63","50","50",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-09-30",,,"0.00","0.0","0.0",,"72","48","48",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-01",,,"0.00","0.0","0.0",,"70","48","57",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-02",,,"0.00","0.0","0.0",,"75","57","63",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-03",,,"0.77","0.0","0.0",,"77","60","61",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-04",,,"0.00","0.0","0.0",,"73","53","53",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-05",,,"0.18","0.0","0.0",,"74","53","66",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-06",,,"0.00","0.0","0.0",,"68","56","61",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-07",,,"0.07","0.0","0.0",,"68","61","68",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-08",,,"0.00","0.0","0.0",,"80","64","64",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-09",,,"0.10","0.0","0.0",,"66","63","64",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-10",,,"0.03","0.0","0.0",,"76","63","65",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-11",,,"0.01","0.0","0.0",,"79","64","71",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-12",,,"1.10","0.0","0.0",,"73","58","60",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-13",,,"0.29","0.0","0.0",,"60","45","47",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-14",,,"0.11","0.0","0.0",,"56","42","44",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-15",,,"0.06","0.0","0.0",,"56","44","50",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-16",,,"0.09","0.0","0.0",,"66","46","46",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-17",,,"0.00","0.0","0.0",,"56","38","41",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-18",,,"0.00","0.0","0.0",,"61","40","41",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-19",,,"0.00","0.0","0.0",,"50","30","32",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-20",,,"0.02","0.0","0.0",,"59","31","51",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-21",,,"0.05","0.0","0.0",,"62","46","46",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-22",,,"0.00","0.0","0.0",,"46","30","30",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-23",,,"0.00","0.0","0.0",,"60","30","50",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-24",,,"0.00","0.0","0.0",,"62","40","44",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-25",,,"0.00","0.0","0.0",,"53","37","37",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-26",,,"0.00","0.0","0.0",,"49","31","31",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-27",,,"0.47","0.0","0.0",,"48","31","43",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-28",,,"0.44","0.0","0.0",,"47","41","45",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-29",,,"0.13","0.0","0.0",,"51","44","47",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-30",,,"0.01","0.0","0.0",,"56","36","41",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-10-31",,,"0.00","0.0","0.0",,"54","32","32",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-01",,,"0.00","0.0","0.0",,"65","32","49",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-02",,,"0.04","0.0","0.0",,"70","48","67",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-03",,,"1.73","0.0","0.0",,"71","55","56",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-04",,,"0.04","0.0","0.0",,"56","35","44",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-05",,,"0.00","0.0","0.0",,"57","38","45",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-06",,,"0.30","0.0","0.0",,"51","45","47",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-07",,,"0.56","0.0","0.0",,"56","43","43",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-08",,,"0.00","0.0","0.0",,"61","39","39",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-09",,,"0.00","0.0","0.0",,"54","30","32",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-10",,,"0.67","0.0","0.0",,"47","32","43",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-11",,,"0.00","0.0","0.0",,"44","30","30",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-12",,,"0.00","0.0","0.0",,"45","26","27",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-13",,,"1.14","0.0","0.0",,"47","27","44",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-14",,,"0.42","0.0","0.0",,"48","34","34",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-15",,,"0.01","0.0","0.0",,"38","27","28",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-16",,,"1.20",,"5.0",,"35","26","34",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-17",,,"0.00","0.0","3.0",,"43","34","40",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-18",,,"0.00","0.0","0.0",,"45","35","35",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-19",,,"0.00","0.0","0.0",,"40","35","37",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-20",,,"0.00","0.0","0.0",,"49","37","41",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-21",,,"0.00","0.0","0.0",,"45","31","31",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-22",,,"0.00","0.0","0.0",,"43","18","19",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-23",,,"0.00","0.0","0.0",,"26","10","11",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-24",,,"0.00","0.0","0.0",,"30","10","23",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-25",,,"1.62","0.0","0.0",,"46","23","44",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-26",,,"0.00","0.0","0.0",,"54","37","41",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-27",,,"0.98","0.0","0.0",,"50","39","39",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-28",,,"0.00","0.0","0.0",,"43","34","34",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-29",,,"0.00","0.0","0.0",,"40","33","38",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-11-30",,,"0.00","0.0","0.0",,"43","33","36",,,,,,,,,,
"USC00280907","40.89174","-74.39635","85.3","2018-12-01",,,"0.05",,"0.0",,"40","31","32",,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-01",,,"0.01",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-02",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-03",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-04",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-05",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-06",,,"0.25",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-07",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-08",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-09",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-10",,,"0.41","3.0","3.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-11",,,"0.03","0.3","1.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-12",,,"0.00",,"0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-13",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-14",,,"0.04","0.9","0.9",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-15",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-16",,,"0.19","2.8","2.8",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-17",,,"0.00","0.0","1.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-18",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-19",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-20",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-21",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-22",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-23",,,"0.02","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-24",,,"0.44",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-25",,,"0.75","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-26",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-27",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-28",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-29",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-30",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2017-12-31",,,"0.05","1.1","0.8",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-01",,,"0.00","0.0","0.5",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-02",,,"0.00","0.0","0.5",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-03",,,"0.00","0.0","0.5",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-04",,,"0.37","4.0","4.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-05",,,"1.92","14.0","18.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-06",,,"0.00","0.0","16.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-07",,,"0.00","0.0","14.5",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-08",,,"0.00","0.0","13.5",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-09",,,"0.02","0.0","12.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-10",,,"0.00","0.0","8.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-11",,,"0.00","0.0","6.5",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-12",,,"0.00","0.0","3.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-13",,,"0.43","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-14",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-15",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-16",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-17",,,"0.03","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-18",,,"0.14","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-19",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-20",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-21",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-22",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-23",,,"0.00",,,,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-24",,,"0.53","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-25",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-26",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-27",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-28",,,"0.07","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-29",,,"0.27","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-30",,,"0.14","2.7","2.7",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-01-31",,,"0.01","0.3","0.5",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-01",,,"0.00","0.0","0.5",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-02",,,"0.20","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-03",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-04",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-05",,,"0.96","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-06",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-07",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-08",,,"0.85","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-09",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-10",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-11",,,"0.72","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-12",,,"1.44","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-13",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-14",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-15",,,"0.11","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-16",,,"0.58","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-17",,,"0.06","0.0","0.0",,,,,,,,,,,,,,
"US1NJMN0048","40.297","-74.0015","7.9","2018-02-18",,,"0.53","2.5","1.5",,,,,,,,,,,,,,
